district_id,district_name,winner,winner_party,confidence,confidence_score,analysis_summary,key_factors,candidate_rankings
tokyo-30,東京都第30区,長島昭久,ldp,medium,0.7,長島昭久（現職7期）と五十嵐衣里（中道・現職2期）の現職対決。長島の長期実績と府中市・多摩市・稲城市の交通網整備への取り組みが評価されている。五十嵐も現職として一定の基盤があるが、実績期間の差が大きい。4人候補で比較的シンプルな構図となり、自民の組織力と政策実行力が決定要因。多摩地域の保守的傾向も長島に有利。,"[""現職7期の長期実績"", ""交通網整備への評価"", ""多摩地域の保守傾向""]","[{""rank"": 1, ""name"": ""長島昭久"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""五十嵐衣里"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""川上竜世"", ""party_id"": ""dpfp""}]"
kanagawa-1,神奈川県第1区,篠原豪,chudo,medium,0.65,情報ソース1では具体的な情報が不足していたが、SNS分析では篠原氏が高い言及量と55%の好感度を示している。現職4期の実績と地域再生・経済政策への評価が支持基盤となっている。自民党新人の丸尾氏、維新現職の浅川氏とも一定の競争力を持つため接戦が予想される。,"[""現職の実績と知名度"", ""SNSでの高い好感度"", ""地域再生政策への評価""]","[{""rank"": 1, ""name"": ""篠原豪"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""浅川義治"", ""party_id"": ""ishin""}, {""rank"": 3, ""name"": ""丸尾南都子"", ""party_id"": ""ldp""}]"
kanagawa-2,神奈川県第2区,柳家東三楼,chudo,low,0.45,5人の候補者が競合する激戦区。SNS分析では中道の柳家氏が50%の好感度を示すが、新人同士の混戦状況。文化振興と地域福祉への取り組みが評価されている。自民党新人の新田氏は安全保障を訴えるが好感度は低い。流動的な情勢で確定的な予測は困難。,"[""多候補者による票の分散"", ""新人同士の知名度競争"", ""文化振興政策への注目""]","[{""rank"": 1, ""name"": ""柳家東三楼"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""片山智絵"", ""party_id"": ""dpfp""}, {""rank"": 3, ""name"": ""新田章文"", ""party_id"": ""ldp""}]"
kanagawa-3,神奈川県第3区,中西健治,ldp,medium,0.6,SNS分析では中西氏が高い言及量を誇り、現職2期の実績が評価されている。経済成長と安全保障政策への期待が支持基盤。中道新人の中村氏も50%の好感度で追い上げを見せるが、知名度と組織力で現職が優位。経済政策論争が焦点となっている。,"[""現職の知名度と実績"", ""経済政策への期待"", ""組織力の差""]","[{""rank"": 1, ""name"": ""中西健治"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""中村武人"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""二宮研"", ""party_id"": ""dpfp""}]"
kanagawa-4,神奈川県第4区,早稲田夕季,chudo,high,0.75,SNS分析で早稲田氏が60%の高い好感度と高い言及量を記録。現職3期の実績と地域福祉・教育政策への評価が確固たる支持基盤を築いている。自民党新人の永田氏、参政党新人の田宮氏は知名度で劣勢。鎌倉・逗子エリアでの現職への信頼感が決定的要因。,"[""現職への高い信頼感"", ""地域福祉政策の評価"", ""知名度の圧倒的差""]","[{""rank"": 1, ""name"": ""早稲田夕季"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""永田磨梨奈"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""田宮零一郎"", ""party_id"": ""sansei""}]"
kanagawa-5,神奈川県第5区,坂井学,ldp,low,0.55,現職同士の激戦。SNS分析では山崎氏55%、坂井氏50%と僅差。坂井氏の当選6回の実績と組織力が優位性を示すが、山崎氏の環境政策への支持も根強い。経済成長vs環境保護の政策対立が明確。維新新人の久坂氏も45%の好感度で台風の目となる可能性。,"[""現職同士の実績競争"", ""経済vs環境の政策対立"", ""組織力の差""]","[{""rank"": 1, ""name"": ""坂井学"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""山崎誠"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""久坂くにえ"", ""party_id"": ""ishin""}]"
kanagawa-6,神奈川県第6区,青柳陽一郎,chudo,medium,0.55,現職同士の一騎打ち。SNS分析では青柳氏が50%、古川氏45%と僅差ながら青柳氏がリード。青柳氏の当選5回vs古川氏の当選2回で実績面では青柳氏が上回る。地域振興・教育改革vs経済成長・地域安全の政策対立。保土ケ谷区・旭区での組織力が勝敗を分ける。,"[""現職実績の差"", ""地域組織の支持動向"", ""政策の訴求力""]","[{""rank"": 1, ""name"": ""青柳陽一郎"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""古川直季"", ""party_id"": ""ldp""}]"
kanagawa-7,神奈川県第7区,鈴木馨祐,ldp,medium,0.6,現職同士の激戦だが、SNS分析では鈴木氏が高い言及量と50%の好感度で先行。鈴木氏の当選6回vs中谷氏の当選3回で実績面での優位性がある。港北区という人口密集地域での経済政策への関心が高く、鈴木氏の経済・安全保障政策が支持を集めている。,"[""現職実績の差"", ""経済政策への期待"", ""港北区の人口規模""]","[{""rank"": 1, ""name"": ""鈴木馨祐"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""中谷一馬"", ""party_id"": ""chudo""}]"
kanagawa-8,神奈川県第8区,江田憲司,chudo,medium,0.65,ベテラン現職同士の対決で、江田氏が当選8回vs三谷氏当選4回と実績面で大きく上回る。SNS分析でも江田氏が高い言及量と55%の好感度で優位。緑区・青葉区という高所得エリアで地域振興・改革政策への支持が根強い。三谷氏の保守政策も一定の支持層を持つ。,"[""圧倒的な現職実績差"", ""地域特性に適した政策"", ""改革への期待""]","[{""rank"": 1, ""name"": ""江田憲司"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""三谷英弘"", ""party_id"": ""ldp""}]"
kanagawa-9,神奈川県第9区,笠浩史,chudo,high,0.8,SNS分析で笠氏が60%の圧倒的好感度と高い言及量を記録。当選8回のベテラン現職として地域に深く根ざした支持基盤を持つ。川崎市多摩区・麻生区での地域振興・教育政策への評価が非常に高い。自民党新人の上原氏、共産党新人の赤石氏では知名度・組織力ともに対抗困難。,"[""ベテラン現職の圧倒的実績"", ""地域密着型の政策評価"", ""新人候補の知名度不足""]","[{""rank"": 1, ""name"": ""笠浩史"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""上原正裕"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""赤石博子"", ""party_id"": ""jcp""}]"
kanagawa-10,神奈川県第10区,田中和徳,ldp,medium,0.65,5人の候補者が競合するが、SNS分析で田中氏が高い言及量と50%の好感度を維持。当選10回の圧倒的実績と川崎区・幸区での強固な組織基盤が優位性を示す。維新現職の金村氏も45%の好感度で追い上げるが、実績面で劣勢。経済政策と行政改革の対立軸が明確。,"[""圧倒的な現職実績"", ""川崎区での組織力"", ""経済政策への期待""]","[{""rank"": 1, ""name"": ""田中和徳"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""金村龍那"", ""party_id"": ""ishin""}, {""rank"": 3, ""name"": ""山口翔平"", ""party_id"": ""dpfp""}]"
kanagawa-11,神奈川県第11区,小泉進次郎,ldp,high,0.85,SNS分析で小泉氏が60%の圧倒的好感度と全国的な注目度を集める。当選6回の実績に加え、次世代リーダーとしての期待と環境政策への評価が支持基盤。横須賀・三浦という地域基盤も盤石。参政党・共産党の新人候補では知名度・政策訴求力ともに対抗不可能な状況。,"[""全国的知名度と人気"", ""地元での盤石な基盤"", ""環境政策リーダーの評価""]","[{""rank"": 1, ""name"": ""小泉進次郎"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""前林恒平"", ""party_id"": ""sansei""}, {""rank"": 3, ""name"": ""為壮稔"", ""party_id"": ""jcp""}]"
kanagawa-12,神奈川県第12区,阿部知子,chudo,medium,0.6,SNS分析で阿部氏が高い言及量と55%の好感度で先行。当選9回のベテラン現職として藤沢・高座郡での地域福祉・教育改革への評価が根強い。自民現職の星野氏も当選5回の実績と45%の好感度を持ち、経済成長政策で対抗。無所属新人の菊竹氏の動向も注目要素。,"[""ベテラン現職の実績差"", ""地域福祉政策の評価"", ""藤沢エリアの支持動向""]","[{""rank"": 1, ""name"": ""阿部知子"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""星野剛士"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""菊竹進"", ""party_id"": ""independent""}]"
kanagawa-13,神奈川県第13区,太栄志,chudo,low,0.5,情報ソース1での具体的情報が不足し、SNS分析データも提供されていない状況。太氏は現職当選2回だが比較的新しく、自民党新人の丸田氏、参政党新人の石井氏との三つ巴の戦い。瀬谷区・大和市・綾瀬市という地域での組織力と政策訴求力が勝敗を分ける。情報不足により確信度は低い。,"[""情報不足による不確実性"", ""現職の実績評価"", ""新人候補の政策訴求力""]","[{""rank"": 1, ""name"": ""太栄志"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""丸田康一郎"", ""party_id"": ""ldp""}, {""rank"": 3, ""name"": ""石井匡"", ""party_id"": ""sansei""}]"
kanagawa-14,神奈川県第14区,赤間二郎,ldp,medium,0.6,情報が限定的だが、赤間氏の当選6回の圧倒的実績が優位性を示す。中道現職の長友氏は当選1回と実績面で劣勢。相模原市緑区・中央区・愛甲郡という広域での組織力と知名度で赤間氏が先行。参政党・共産党の新人候補も加わり、政策論争の活発化が予想される。,"[""現職実績の圧倒的差"", ""相模原エリアでの組織力"", ""広域選挙区での知名度""]","[{""rank"": 1, ""name"": ""赤間二郎"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""長友克洋"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""先沖仁志"", ""party_id"": ""sansei""}]"
kanagawa-15,神奈川県第15区,河野太郎,ldp,high,0.9,河野氏は当選10回の圧倒的実績と全国的知名度を誇り、平塚・茅ケ崎での盤石な支持基盤を持つ。大臣経験もある政界の重鎮として、参政党・れいわ・社民の新人候補では対抗不可能。デジタル政策や行政改革での実績が高く評価されており、圧勝が予想される。,"[""圧倒的な政界実績"", ""全国的知名度"", ""地元での盤石な基盤""]","[{""rank"": 1, ""name"": ""河野太郎"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""小山善光"", ""party_id"": ""sansei""}, {""rank"": 3, ""name"": ""三好諒"", ""party_id"": ""reiwa""}]"
kanagawa-16,神奈川県第16区,後藤祐一,chudo,medium,0.65,後藤氏の当選6回vs自民新人の佐藤氏の一騎打ち。情報が限定的だが、現職の実績と知名度が優位性を示す。厚木・伊勢原・海老名という県央エリアでの地域密着型政策への評価が支持基盤。新人候補の政策訴求力と組織力次第では接戦の可能性もあるが、現職有利は変わらない。,"[""現職実績と知名度"", ""県央エリアでの地域密着"", ""新人候補の挑戦力""]","[{""rank"": 1, ""name"": ""後藤祐一"", ""party_id"": ""chudo""}, {""rank"": 2, ""name"": ""佐藤主迪"", ""party_id"": ""ldp""}]"
kanagawa-17,神奈川県第17区,牧島かれん,ldp,medium,0.6,牧島氏の当選5回vs佐々木氏の当選1回で実績面での優位性がある。小田原・秦野・南足柄という県西エリアでの組織基盤と知名度で先行。デジタル相経験も評価要因。中道現職の佐々木氏も地域密着で支持を獲得しており、民主・維新新人も加わった三つ巴の戦いとなる。,"[""現職実績の差"", ""大臣経験の評価"", ""県西エリアでの組織力""]","[{""rank"": 1, ""name"": ""牧島かれん"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""佐々木奈保美"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""中村太一"", ""party_id"": ""dpfp""}]"
kanagawa-18,神奈川県第18区,山際大志郎,ldp,low,0.45,6人の候補者による激戦区。山際氏は当選7回の実績を持つが、過去の問題で評価が分かれる。西岡氏（民主・当選1回）、宗野氏（中道・当選1回）も現職として競合。川崎市中原区・高津区での複雑な支持構造により、票の分散が予想される。情勢は極めて流動的。,"[""多候補者による票分散"", ""現職への評価の分かれ"", ""川崎エリアの複雑な支持構造""]","[{""rank"": 1, ""name"": ""山際大志郎"", ""party_id"": ""ldp""}, {""rank"": 2, ""name"": ""宗野創"", ""party_id"": ""chudo""}, {""rank"": 3, ""name"": ""西岡義高"", ""party_id"": ""dpfp""}]"
